X,Y
6.21638488769531E+00,1.18292725086212E+00
1.17275314331055E+01,5.02659749984741E+00
7.41418170928955E+00,1.59156429767609E+00
9.71509158611298E-01,1.28774213790894E+00
1.1463451385498E+01,3.60284996032715E+00
3.43793845176697E+00,1.2362734079361E+00
1.07819719314575E+01,1.631991147995E+00
9.63781642913818E+00,1.49537599086761E+00
9.63877439498901E-01,1.20865595340729E+00
1.02871503829956E+01,2.63887238502502E+00
1.15040473937988E+01,5.44392871856689E+00
7.24233055114746E+00,8.67800563573837E-02
1.92670404911041E+00,5.59029006958008E+00
1.47357928752899E+00,3.05452108383179E+00
1.07013206481934E+01,3.67221164703369E+00
1.04719696044922E+01,4.24112987518311E+00
1.19483518600464E+01,6.1990475654602E+00
7.96884155273438E+00,2.76898241043091E+00
7.94339942932129E+00,1.3030287027359E+00
5.83370018005371E+00,2.87385880947113E-01
1.0507571220398E+01,5.11843919754028E+00
9.9313554763794E+00,2.47731375694275E+00
9.88501262664795E+00,9.71395671367645E-01
3.64804196357727E+00,6.93288445472717E-01
9.91996669769287E+00,1.99831092357635E+00
7.7097020149231E+00,3.27877426147461E+00
7.70198059082031E+00,7.34491586685181E-01
7.10252523422241E+00,2.14467510581017E-01
7.72143983840942E+00,2.96326905488968E-01
1.11574935913086E+01,4.62727308273315E+00
7.51588582992554E+00,1.2728807926178E+00
6.98230838775635E+00,9.95944976806641E-01
1.0495096206665E+01,3.02267861366272E+00
1.12784643173218E+01,4.00126028060913E+00
7.73996829986572E+00,7.04613268375397E-01
-1.87599813938141E+00,3.6330714225769E+00
1.10143327713013E+01,3.64765000343323E+00
1.07149133682251E+01,5.27564716339111E+00
8.29527187347412E+00,3.50080108642578E+00
7.25271797180176E+00,2.25271606445313E+00
1.18587093353271E+01,3.13668060302734E+00
3.35944032669067E+00,7.30124950408936E-01
9.15645122528076E+00,3.83489632606506E+00
1.06947860717773E+01,1.72192788124084E+00
5.51398706436157E+00,1.73383617401123E+00
9.57139301300049E+00,5.24407923221588E-01
1.01509189605713E+01,1.90295112133026E+00
1.15048294067383E+01,2.71105694770813E+00
9.14236164093018E+00,9.19698596000671E-01
9.74101829528809E+00,1.19180822372437E+00
6.46371698379517E+00,3.33718985319138E-01
8.52672386169434E+00,8.17249119281769E-01
7.34338521957397E+00,2.64882302284241E+00
1.1854058265686E+01,5.34636783599854E+00
1.00325307846069E+01,1.18136274814606E+00
1.10133934020996E+01,1.67969179153442E+00
1.05185213088989E+01,3.26401042938232E+00
1.07478494644165E+01,4.51856803894043E+00
9.68811988830566E+00,2.48527526855469E+00
1.26680765151978E+01,6.40231704711914E+00
7.32850933074951E+00,6.63029134273529E-01
1.1994460105896E+01,2.8185658454895E+00
8.83382797241211E+00,2.97454071044922E+00
9.68406581878662E+00,1.17617237567902E+00
9.69336128234863E+00,3.13973450660706E+00
8.75111389160156E+00,2.21733045578003E+00
1.00262002944946E+01,2.58990359306335E+00
1.0711841583252E+00,1.25587165355682E+00
1.11325311660767E+01,4.19662237167358E+00
9.47923278808594E+00,8.80206406116486E-01
1.14924011230469E+01,4.44188690185547E+00
1.09687595367432E+01,4.16015958786011E+00
1.10490264892578E+01,1.98104310035706E+00
4.33052492141724E+00,1.08422315120697E+00
6.26038122177124E+00,8.88832867145538E-01
7.29636383056641E+00,1.22816693782806E+00
1.13060340881348E+01,4.28365564346313E+00
1.01581439971924E+01,3.10707473754883E+00
5.42711496353149E+00,1.88351738452911E+00
1.04442052841187E+01,3.02472329139709E+00
4.92596817016602E+00,7.52118825912476E-01
9.13743114471436E+00,2.07456684112549E+00
9.25446796417236E+00,9.36569035053253E-01
9.96981048583984E+00,3.08703947067261E+00
6.50619268417358E+00,1.42361187934875E+00
1.19948968887329E+01,5.33215475082397E+00
6.78872203826904E+00,1.6518247127533E+00
9.15786933898926E+00,4.08388328552246E+00
4.9389271736145E+00,6.04670286178589E-01
1.01897993087769E+01,3.07259035110474E+00
1.15583152770996E+01,3.89169955253601E+00
9.48409366607666E+00,1.02031695842743E+00
1.12231721878052E+01,4.91947269439697E+00
1.2142373085022E+01,5.71531391143799E+00
1.26040267944336E+01,4.38493347167969E+00
6.72207307815552E+00,9.34653952717781E-02
7.95130062103271E+00,1.29128468036652E+00
8.81220149993896E+00,4.70533549785614E-01
1.13322343826294E+01,4.79062938690186E+00
7.31363439559937E+00,6.96597874164581E-01
6.89886856079102E+00,1.70673716068268E+00
1.20945682525635E+01,3.68524122238159E+00
7.09418869018555E+00,9.39285755157471E-01
9.53281021118164E+00,2.98875880241394E+00
1.0651328086853E+01,4.75079965591431E+00
1.00180826187134E+01,7.26244032382965E-01
7.85412502288818E+00,7.11463332176208E-01
5.78732967376709E+00,1.32818922400475E-01
1.27933654785156E+01,6.35946846008301E+00
1.25478401184082E+01,6.29991006851196E+00
1.10207471847534E+01,3.23395586013794E+00
1.21890916824341E+01,4.21029901504517E+00
1.23218097686768E+01,3.36318039894104E+00
4.16916561126709E+00,4.46067184209824E-01
7.96164035797119E+00,1.15317024290562E-01
1.1288233757019E+01,2.14650845527649E+00
9.14326667785645E+00,8.4734696149826E-01
1.01921081542969E+01,3.3118748664856E+00
6.74085855484009E+00,9.50519293546677E-02
6.38527059555054E+00,1.55121827125549E+00
7.44089412689209E+00,1.21850752830505E+00
6.38767719268799E+00,1.68625295162201E+00
7.45854711532593E+00,1.0081375837326E+00
5.35505294799805E+00,1.0201121121645E-01
7.3306713104248E+00,1.06002485752106E+00
1.13213806152344E+01,3.0520555973053E+00
4.47165822982788E+00,1.24036192893982E+00
7.20932054519653E+00,1.18479669094086E+00
7.2872748374939E+00,3.18428725004196E-01
1.08488874435425E+01,2.25985813140869E+00
1.25183525085449E+01,5.45085859298706E+00
1.27966375350952E+01,5.31882333755493E+00
9.65473365783691E+00,2.38713526725769E+00
8.05265712738037E+00,3.02211666107178E+00
8.37889099121094E+00,2.08715423941612E-01
1.23985328674316E+01,6.4542441368103E+00
7.0904860496521E+00,1.69807994365692E+00
6.85699605941772E+00,1.21497265994549E-01
9.09623432159424E+00,9.68744874000549E-01
1.18235578536987E+01,5.82353591918945E+00
1.2172553062439E+01,5.7460994720459E+00
1.15287437438965E+01,3.63416004180908E+00
1.26698913574219E+01,6.20409440994263E+00
9.20798301696777E+00,1.58803033828735E+00
8.25042057037354E+00,2.79299783706665E+00
1.13518218994141E+01,3.00413036346436E+00
1.0725209236145E+01,3.26890826225281E+00
9.13413238525391E+00,3.51359438896179E+00
1.29714117050171E+01,5.65655088424683E+00
1.07983303070068E+01,3.0574426651001E+00
1.0374514579773E+01,2.74772000312805E+00
7.55897855758667E+00,1.33123028278351E+00
1.23496599197388E+01,4.25332736968994E+00
8.29169464111328E+00,2.89640092849731E+00
7.14136695861816E+00,2.09286189079285E+00
1.14773044586182E+01,4.07216644287109E+00
8.27545642852783E+00,3.56233763694763E+00
1.2188648223877E+01,5.60863733291626E+00
8.47908306121826E+00,9.16533470153809E-01
1.00875368118286E+01,3.453120470047E+00
1.0438494682312E+01,2.59671187400818E+00
1.16660957336426E+01,5.03725957870483E+00
1.03846187591553E+01,3.27920031547546E+00
9.94548988342285E+00,2.15012073516846E+00
1.01372575759888E+01,3.25915312767029E+00
8.34723854064941E+00,3.22245311737061E+00
6.43873596191406E+00,5.94510674476624E-01
4.17035627365112E+00,1.043417096138E+00
9.59885501861572E+00,1.41264140605927E+00
7.81457901000977E+00,7.82636225223541E-01
5.73888301849365E+00,1.56420385837555E+00
7.05396032333374E+00,9.78999555110931E-01
7.62046957015991E+00,2.28384447097778E+00
1.11536464691162E+01,3.28344321250916E+00
1.2182578086853E+01,5.42408990859985E+00
5.50678205490112E+00,1.44136440753937E+00
1.18966455459595E+01,4.22354507446289E+00
1.03419036865234E+01,2.40974187850952E+00
8.78627109527588E+00,1.31466054916382E+00
1.14497032165527E+01,4.52810764312744E+00
7.28051328659058E+00,1.2609965801239E+00
1.08504934310913E+01,4.01040744781494E+00
7.04502248764038E+00,2.0162341594696E+00
9.95916748046875E+00,4.07175350189209E+00
7.85843181610107E+00,2.61607319116592E-01
8.12840557098389E+00,2.61079144477844E+00
1.13073205947876E+01,4.56319522857666E+00
1.02032527923584E+01,2.30178737640381E+00
9.45709419250488E+00,3.86536478996277E+00
1.05525026321411E+01,1.6153416633606E+00
1.00534868240356E+01,1.16473805904388E+00
7.05616617202759E+00,1.47644013166428E-01
7.32318162918091E+00,2.02649188041687E+00
5.94347953796387E+00,1.6235386133194E+00
1.17285652160645E+01,4.8323769569397E+00
9.00289344787598E+00,1.43317008018494E+00
1.00158157348633E+01,4.69389057159424E+00
5.2612247467041E+00,3.640216588974E-01
7.33072137832642E+00,2.39001226425171E+00
8.3855447769165E+00,1.30408024787903E+00
9.04636859893799E+00,8.98229479789734E-01
6.67885971069336E+00,1.21772742271423E+00
1.06244211196899E+01,3.26623964309692E+00
1.20683450698853E+01,2.98643088340759E+00
3.81423807144165E+00,1.3577846288681E+00
5.20145225524902E+00,1.68821549415588E+00
5.30055713653564E+00,1.37833166122437E+00
8.0900821685791E+00,2.8734290599823E+00
1.27759532928467E+01,5.18996524810791E+00
1.01836137771606E+01,2.85615015029907E+00
9.54543972015381E+00,2.50174927711487E+00
8.81597232818604E+00,2.4961040019989E+00
1.11707010269165E+01,2.05127334594727E+00
7.37266111373901E+00,2.55555558204651E+00
1.06834554672241E+01,5.29278755187988E+00
6.14568996429443E+00,1.32951402664185E+00
8.71024799346924E+00,3.31450438499451E+00
8.41951942443848E+00,1.61824011802673E+00
1.04221487045288E+01,2.77499437332153E+00
1.26803359985352E+01,4.62210941314697E+00
1.01630029678345E+01,2.92605376243591E+00
1.14573526382446E+01,3.20787358283997E+00
1.2045389175415E+01,2.78769111633301E+00
1.04304094314575E+01,1.45226442813873E+00
9.64932727813721E+00,4.56530857086182E+00
3.0811083316803E+00,2.12593793869019E+00
5.07647514343262E+00,1.95557817816734E-01
9.10226821899414E+00,1.35728907585144E+00
5.78814268112183E+00,4.50551152229309E-01
1.05220413208008E+01,5.13925838470459E+00
7.87344837188721E+00,3.12758159637451E+00
8.62003421783447E+00,2.41419410705566E+00
4.79086446762085E+00,1.40575504302979E+00
7.88575744628906E+00,2.12493872642517E+00
1.10027809143066E+01,5.29931545257568E+00
3.46466451883316E-01,2.2493679523468E+00
4.07518672943115E+00,1.17090821266174E+00
1.0627739906311E+01,5.1100025177002E+00
9.0831995010376E+00,2.3997917175293E+00
1.0502571105957E+01,5.05604934692383E+00
1.22935934066772E+01,5.63939762115479E+00
1.0775239944458E+01,2.60355734825134E+00
9.45434093475342E+00,2.47078633308411E+00
7.56387233734131E+00,6.88789248466492E-01
1.2015908241272E+01,5.27844715118408E+00
9.82236766815186E+00,1.91600215435028E+00
1.10974369049072E+01,3.35153555870056E+00
1.0326114654541E+01,4.58588981628418E+00
1.27707271575928E+01,4.13843965530396E+00
1.13807096481323E+01,3.44115543365479E+00
1.11448593139648E+01,3.85453653335571E+00
1.06543674468994E+01,4.1367301940918E+00
1.17216949462891E+01,5.14589786529541E+00
1.1730263710022E+01,5.16068696975708E+00
1.05414628982544E+01,4.38536024093628E+00
8.10171794891357E+00,2.45485925674438E+00
1.25807580947876E+01,4.64795064926147E+00
1.07554216384888E+01,5.3389253616333E+00
8.33151245117188E+00,2.75515747070313E+00
6.24843835830688E+00,1.56142604351044E+00
9.5303544998169E+00,2.36016345024109E+00
1.09324703216553E+01,1.69872355461121E+00
7.57377815246582E+00,2.67772936820984E+00
4.38821744918823E+00,1.50139045715332E+00
1.06075210571289E+01,2.16701102256775E+00
1.15833129882813E+01,4.05215835571289E+00
8.75960731506348E+00,2.11984014511108E+00
1.2649209022522E+01,4.78492450714111E+00
1.15077295303345E+01,3.4260368347168E+00
6.3984203338623E+00,1.51014983654022E-01
1.17405223846436E+01,3.23859453201294E+00
1.0602520942688E+01,1.80277347564697E+00
1.00757131576538E+01,3.04962491989136E+00
9.54385566711426E+00,3.9904158115387E+00
1.05458726882935E+01,2.79688596725464E+00
1.05317811965942E+01,5.15050745010376E+00
1.251881980896E+01,4.32683610916138E+00
7.63456296920776E+00,1.03208446502686E+00
8.98162746429443E+00,1.78811132907867E+00
7.1969313621521E+00,1.03504550457001E+00
4.20090007781982E+00,1.02727675437927E+00
9.51627540588379E+00,3.58463597297668E+00
3.40932202339172E+00,1.181476354599E+00
1.08625164031982E+01,2.32257413864136E+00
1.06344928741455E+01,3.10616874694824E+00
9.54878211021423E-01,2.41147184371948E+00
7.44946813583374E+00,2.30087161064148E+00
9.60389232635498E+00,3.80199384689331E+00
9.65614604949951E+00,4.04804992675781E+00
9.69759941101074E+00,9.70028698444366E-01
1.07123861312866E+01,5.33270597457886E+00
1.16251440048218E+01,2.50535202026367E+00
7.05213356018066E+00,1.7102587223053E+00
8.53196144104004E+00,3.01449418067932E+00
1.17579107284546E+01,6.02044343948364E+00
1.2546576499939E+01,3.62260317802429E+00
7.5436282157898E+00,2.39004611968994E+00
1.08860397338867E+01,2.94593358039856E+00
9.65063190460205E+00,3.67011642456055E+00
9.96886539459229E+00,3.39621114730835E+00
4.29730653762817E+00,1.74303722381592E+00
9.82065296173096E+00,2.01593732833862E+00
1.07932071685791E+01,4.36844873428345E+00
1.19436368942261E+01,6.16195201873779E+00
1.05360546112061E+01,1.64022183418274E+00
1.12745866775513E+01,3.52998161315918E+00
8.64334964752197E+00,1.25217306613922E+00
5.8235034942627E+00,4.07721668481827E-01
1.16520767211914E+01,4.87724924087524E+00
8.41891002655029E+00,1.32885754108429E+00
7.9157829284668E+00,2.3749503493309E-01
1.11203861236572E+01,3.06177592277527E+00
8.23284339904785E+00,1.91646099090576E+00
9.64061546325684E+00,1.14346027374268E+00
7.4411826133728E+00,1.25583899021149E+00
9.08269309997559E+00,3.80442428588867E+00
4.85306549072266E+00,7.44878709316254E-01
5.99135684967041E+00,3.11560302972794E-01
1.22329607009888E+01,3.30619120597839E+00
1.20338916778564E+01,2.93159008026123E+00
8.1344051361084E+00,1.29474771022797E+00
5.78070592880249E+00,1.92306053638458E+00
1.2477032661438E+01,6.26381921768188E+00
1.00504179000854E+01,2.56865239143372E+00
9.76045608520508E+00,3.73784899711609E+00
9.7714786529541E+00,3.51237940788269E+00
1.16358919143677E+01,4.44812631607056E+00
1.10832576751709E+01,2.30557918548584E+00
1.26564645767212E+01,4.91595602035522E+00
1.1343997001648E+01,4.23165559768677E+00
1.08445482254028E+01,2.67687916755676E+00
5.31456851959229E+00,6.92619383335114E-01
1.273268699646E+01,6.4403772354126E+00
8.97901439666748E+00,2.6564724445343E+00
9.29518890380859E+00,2.41504526138306E+00
9.21194648742676E+00,4.07752370834351E+00
7.20751905441284E+00,2.32796454429626E+00
1.18504838943481E+01,4.85942125320435E+00
9.59224796295166E+00,2.73046898841858E+00
4.74024677276611E+00,1.39935433864594E+00
7.81739807128906E+00,6.20393633842468E-01
1.27070274353027E+01,6.4413537979126E+00
5.75749826431274E+00,2.19657754898071E+00
9.52905464172363E+00,1.81155860424042E+00
1.00187072753906E+01,2.06225872039795E+00
6.59847688674927E+00,1.74266242980957E+00
6.67452526092529E+00,1.8900306224823E+00
7.70334243774414E+00,8.7820166349411E-01
1.13330478668213E+01,4.60500431060791E+00
5.7256965637207E+00,1.29207229614258E+00
1.12106142044067E+01,3.55250549316406E+00
8.62022686004639E+00,1.88278436660767E+00
-3.93195927143097E-01,2.45249199867249E+00
1.24961013793945E+01,6.30601692199707E+00
1.22636632919312E+01,5.77353858947754E+00
8.75982093811035E+00,1.5468715429306E+00
7.87018775939941E+00,3.31975674629211E+00
5.77575159072876E+00,6.05122804641724E-01
1.26761283874512E+01,6.05014324188232E+00
9.40414428710938E+00,1.74649095535278E+00
9.49748420715332E+00,2.54585313796997E+00
1.22246513366699E+01,5.97996520996094E+00
8.10993194580078E+00,9.0969055891037E-01
1.08009662628174E+01,4.31007289886475E+00
5.51271200180054E+00,1.3614262342453E+00
1.06809129714966E+01,1.3983873128891E+00
1.16195011138916E+01,3.91691994667053E+00
3.43437695503235E+00,1.78053498268127E+00
5.10318040847778E+00,8.28897953033447E-01
6.46011304855347E+00,1.56251060962677E+00
9.52823162078857E+00,1.13807713985443E+00
1.00481729507446E+01,1.15836715698242E+00
1.16583051681519E+01,4.05376195907593E+00
1.05125017166138E+01,3.83322024345398E+00
1.09966173171997E+01,1.94454491138458E+00
1.25746850967407E+01,3.46246576309204E+00
1.2206395149231E+01,4.3820161819458E+00
1.0305736541748E+01,3.02730011940002E+00
1.18325080871582E+01,5.31199789047241E+00
1.14273338317871E+01,3.65584921836853E+00
7.53117942810059E+00,7.0740818977356E-01
1.10102634429932E+01,1.59469127655029E+00
6.34458112716675E+00,1.46082401275635E+00
6.70477092266083E-01,1.14459681510925E+00
1.0773138999939E+01,3.54870676994324E+00
1.06374111175537E+01,2.42949295043945E+00
1.03998126983643E+01,2.3026270866394E+00
8.03942966461182E+00,1.21370959281921E+00
1.0801323890686E+01,4.64713907241821E+00
5.52380228042603E+00,8.7521880865097E-01
1.26402921676636E+01,6.38249826431274E+00
1.71071362495422E+00,3.65055322647095E+00
7.36771583557129E+00,2.29986667633057E+00
1.18527517318726E+01,5.66570329666138E+00
1.21459741592407E+01,5.49135112762451E+00
1.11644372940063E+01,3.3514199256897E+00
1.05787105560303E+01,5.36427736282349E+00
7.91549921035767E+00,2.23755836486816E+00
5.37757110595703E+00,2.18245387077332E-01
9.51263427734375E+00,1.11546778678894E+00
8.52513313293457E+00,3.16160798072815E-01
9.14466285705566E+00,3.72393250465393E+00
1.14795351028442E+01,3.11057043075562E+00
1.25347414016724E+01,3.42665600776672E+00
1.01975650787354E+01,1.82068192958832E+00
8.95042037963867E+00,2.77724003791809E+00
1.20638732910156E+01,5.89697790145874E+00
1.10627670288086E+01,1.7596321105957E+00
8.53262233734131E+00,1.94925487041473E+00
7.20660018920898E+00,4.16077494621277E-01
9.14149761199951E+00,1.20427858829498E+00
8.6449670791626E+00,2.21709895133972E+00
9.74953651428223E+00,4.02378797531128E+00
1.05236339569092E+01,4.59956502914429E+00
4.93107843399048E+00,1.4427946805954E+00
5.67534065246582E+00,2.27524423599243E+00
5.69311952590942E+00,5.44348299503326E-01
9.20502758026123E+00,1.32141518592834E+00
1.16537733078003E+01,4.37656259536743E+00
1.23581800460815E+01,3.7834255695343E+00
1.06596956253052E+01,3.75890016555786E+00
5.66863965988159E+00,5.82482218742371E-01
4.58603572845459E+00,1.43316662311554E+00
9.85715198516846E+00,2.54029607772827E+00
1.04328784942627E+01,2.88049268722534E+00
4.01364946365356E+00,8.48642230033875E-01
9.707200050354E+00,4.63204479217529E+00
1.20568561553955E+01,2.73017621040344E+00
1.26918325424194E+01,6.43274927139282E+00
1.18887100219727E+01,6.04086828231812E+00
1.23165702819824E+01,5.60579776763916E+00
1.11193647384644E+01,4.11336088180542E+00
1.21446504592896E+01,5.55263233184814E+00
1.18052568435669E+01,6.0189938545227E+00
9.5897970199585E+00,6.00270926952362E-01
1.13624095916748E+01,3.89684367179871E+00
9.05558586120605E+00,3.47615456581116E+00
7.87661218643188E+00,2.24506640434265E+00
1.18979682922363E+01,3.63136696815491E+00
7.11309719085693E+00,1.42218485474586E-01
1.01996383666992E+01,2.7271556854248E+00
1.00714225769043E+01,4.4358229637146E+00
1.14628496170044E+01,4.39292430877686E+00
5.96660232543945E+00,2.04194569587708E+00
1.11052188873291E+01,3.61450743675232E+00
6.42887163162231E+00,1.61717784404755E+00
9.96890544891357E+00,8.32948923110962E-01
4.97107839584351E+00,2.50774681568146E-01
8.42940998077393E+00,1.35247707366943E+00
9.94506168365479E+00,3.44332528114319E+00
6.80473518371582E+00,5.43622970581055E-01
1.12351684570313E+01,2.4030590057373E+00
5.00787830352783E+00,1.26659572124481E+00
4.49763774871826E+00,1.14703702926636E+00
7.72898817062378E+00,1.55231058597565E+00
1.03590784072876E+01,1.69980239868164E+00
9.95025253295898E+00,2.51988363265991E+00
8.84603118896484E+00,2.50085759162903E+00
5.80184316635132E+00,1.452965259552E+00
8.8075704574585E+00,2.48446869850159E+00
6.56604719161987E+00,1.60567951202393E+00
1.13195943832397E+01,5.36072111129761E+00
7.87548351287842E+00,1.41879141330719E+00
1.25627489089966E+01,4.90675973892212E+00
6.75757837295532E+00,1.00372004508972E+00
1.09932880401611E+01,2.73790502548218E+00
9.62901210784912E+00,4.02535343170166E+00
1.12295513153076E+01,3.8133373260498E+00
6.91918754577637E+00,2.68304944038391E-01
1.24323949813843E+01,5.99782848358154E+00
7.81905031204224E+00,1.70344054698944E+00
8.6579647064209E+00,3.23180794715881E+00
5.67172908782959E+00,1.85155880451202E+00
5.96118831634521E+00,1.13925075531006E+00
5.04607439041138E+00,4.83202636241913E-01
1.09396886825562E+01,3.14951205253601E+00
1.00304250717163E+01,3.48541879653931E+00
5.64553499221802E+00,2.08622050285339E+00
1.06236267089844E+01,2.88429355621338E+00
1.16950244903564E+01,5.82681894302368E+00
5.8777003288269E+00,2.00861930847168E+00
9.75071239471436E+00,1.18822801113129E+00
7.85496377944946E+00,7.20630943775177E-01
9.17360305786133E+00,2.29736924171448E+00
8.33697319030762E+00,2.92013812065125E+00
6.01374435424805E+00,6.3874888420105E-01
1.19073343276978E+01,4.594970703125E+00
1.02907257080078E+01,2.31790804862976E+00
1.04132347106934E+01,1.77644383907318E+00
9.02295684814453E+00,3.72368788719177E+00
1.0672963142395E+01,2.36182689666748E+00
7.10229778289795E+00,2.06819701194763E+00
1.07018804550171E+01,2.9009575843811E+00
9.13964939117432E+00,6.49928092956543E-01
1.07636518478394E+01,5.03310060501099E+00
9.9074125289917E+00,3.00860023498535E+00
8.6866626739502E+00,1.35452628135681E+00
2.01647798530757E-03,2.98722529411316E+00
6.67701005935669E+00,1.40147662162781E+00
1.0574743270874E+01,4.20158243179321E+00
1.10440721511841E+01,4.23921871185303E+00
7.64720487594604E+00,1.19595122337341E+00
8.28774750232697E-01,2.5020809173584E+00
1.11646423339844E+01,3.63532257080078E+00
1.13188982009888E+00,2.80964088439941E+00
6.99513149261475E+00,2.6800103187561E+00
6.36095142364502E+00,5.23397743701935E-01
1.03421049118042E+01,3.03121948242188E+00
9.13999652862549E+00,3.79673910140991E+00
1.14671831130981E+01,3.56885981559753E+00
9.71479034423828E+00,2.35016179084778E+00
1.24412755966187E+01,5.84456443786621E+00
1.22078351974487E+01,5.08469104766846E+00
7.70333909988403E+00,2.537761926651E+00
9.66769218444824E+00,1.74654519557953E+00
6.73123073577881E+00,6.1537629365921E-01
4.79665040969849E+00,5.25616526603699E-01
9.48837566375732E+00,1.7492641210556E+00
1.22231817245483E+01,5.83237600326538E+00
8.53317832946777E+00,1.36208820343018E+00
9.87190818786621E+00,2.4456992149353E+00
1.14674711227417E+01,3.11317467689514E+00
1.13956899642944E+01,4.33782720565796E+00
1.1975661277771E+01,2.94987201690674E+00
1.16231231689453E+01,2.83271741867065E+00
8.28182506561279E+00,3.10662245750427E+00
9.61559867858887E+00,7.42309391498566E-01
1.22885007858276E+01,5.57707023620605E+00
5.31689071655273E+00,2.89868801832199E-01
1.0420316696167E+01,3.71051359176636E+00
9.51053237915039E+00,8.35678339004517E-01
5.34260511398315E+00,8.43464583158493E-02
1.26427392959595E+01,6.39150714874268E+00
1.15011692047119E+01,3.05621385574341E+00
1.2639986038208E+01,6.12341976165771E+00
1.16917018890381E+01,3.62042641639709E+00
1.25628118515015E+01,4.44754362106323E+00
7.03481006622314E+00,1.78479540348053E+00
1.2054515838623E+01,3.53197813034058E+00
1.05336608886719E+01,4.23786687850952E+00
6.59438943862915E+00,2.42314171791077E+00
1.22956590652466E+01,3.06581330299377E+00
1.09049196243286E+01,4.62519216537476E+00
9.41574954986572E+00,1.76814579963684E+00
1.12972946166992E+01,3.45239663124084E+00
7.0347409248352E+00,2.12928175926208E+00
1.21009721755981E+01,4.4332594871521E+00
1.1885950088501E+01,6.10512256622314E+00
1.20656223297119E+01,5.95943641662598E+00
7.89640855789185E+00,1.3140857219696E+00
1.04452295303345E+01,4.87287330627441E+00
7.38275098800659E+00,2.52206587791443E+00
-1.63934394717216E-01,2.80155944824219E+00
7.30632781982422E+00,2.46341872215271E+00
5.49833011627197E+00,8.93133819103241E-01
8.86190795898438E+00,2.40254282951355E+00
1.20421886444092E+01,6.21246385574341E+00
7.14510154724121E+00,2.85196685791016E+00
9.09316539764404E+00,1.2654584646225E+00
8.46361351013184E+00,1.17267489433289E+00
1.14535207748413E+01,3.28746700286865E+00
1.10376796722412E+01,4.31767988204956E+00
1.08616218566895E+01,5.61836624145508E+00
6.22456836700439E+00,1.13227880001068E+00
9.85044538974762E-01,4.29723691940308E+00
1.21500425338745E+01,5.78476762771606E+00
1.11716918945313E+01,4.67759561538696E+00
7.32042837142944E+00,9.00506019592285E-01
1.12269372940063E+01,5.42302942276001E+00
8.45182132720947E+00,2.76131796836853E+00
1.03775281906128E+01,3.89560508728027E+00
1.12280921936035E+01,3.94481229782104E+00
1.02080144882202E+01,1.72984576225281E+00
9.0854082107544E+00,2.94074535369873E+00
9.00166130065918E+00,2.87175893783569E+00
1.0682487487793E-01,3.83375549316406E+00
1.0315242767334E+01,1.25803422927856E+00
1.14532585144043E+01,3.31639575958252E+00
1.24473934173584E+01,5.04499292373657E+00
9.80233955383301E+00,2.52160120010376E+00
4.9696102142334E+00,1.73651361465454E+00
1.20047702789307E+01,6.04413175582886E+00
5.16717481613159E+00,1.16115093231201E+00
4.8237771987915E+00,1.30219733715057E+00
1.23089780807495E+01,5.9462776184082E+00
1.22056376934052E+00,3.16436553001404E+00
1.00967044830322E+01,2.65216088294983E+00
1.14997911453247E+01,4.09178113937378E+00
1.05637903213501E+01,5.31777381896973E+00
7.95404005050659E+00,1.6052303314209E+00
1.17613804340363E+00,1.51633358001709E+00
8.75944900512695E+00,2.02260375022888E+00
1.01808805465698E+01,1.1519364118576E+00
7.61157608032227E+00,7.156081199646E-01
8.23626232147217E+00,1.73564302921295E+00
7.71669626235962E+00,3.00281643867493E+00
2.08400750160217E+00,6.24856758117676E+00
3.5526385307312E+00,7.31203019618988E-01
1.00933065414429E+01,2.94825100898743E+00
6.8441047668457E+00,1.85865116119385E+00
4.9148588180542E+00,1.524622797966E+00
1.10250129699707E+01,5.35414791107178E+00
8.52465438842773E+00,2.49896669387817E+00
9.65437984466553E+00,4.2392954826355E+00
3.54917621612549E+00,1.99681103229523E+00
1.25837316513062E+01,5.10645389556885E+00
6.84470462799072E+00,8.1344909965992E-02
9.27095699310303E+00,1.57888388633728E+00
1.15474166870117E+01,4.39816904067993E+00
9.32453441619873E+00,2.44352388381958E+00
1.10788793563843E+01,5.74839687347412E+00
7.61601257324219E+00,6.75410985946655E-01
7.82108068466187E+00,1.29507803916931E+00
9.96930885314941E+00,1.62769627571106E+00
1.09636459350586E+01,2.27322912216187E+00
1.14888582229614E+01,2.44128012657166E+00
8.62288761138916E+00,1.97884583473206E+00
7.6528525352478E+00,2.8372745513916E+00
9.96316623687744E+00,4.28202819824219E+00
7.70427656173706E+00,9.36067640781403E-01
1.10049676895142E+01,4.26324558258057E+00
4.69443607330322E+00,1.55737340450287E+00
5.59018898010254E+00,8.3473551273346E-01
1.0209508895874E+01,4.99227428436279E+00
1.19430532455444E+01,2.45632815361023E+00
1.17905797958374E+01,3.75098967552185E+00
8.9102087020874E+00,1.33063662052155E+00
9.83424949645996E+00,1.79713702201843E+00
5.47641515731812E+00,3.52842181921005E-01
9.63919544219971E+00,1.83024561405182E+00
7.18826866149902E+00,2.61796140670776E+00
1.27789011001587E+01,6.39534187316895E+00
1.06589679718018E+01,4.95090675354004E+00
6.28886127471924E+00,2.5485634803772E-01
1.1206768989563E+01,2.87632346153259E+00
8.21227264404297E+00,8.45085442066193E-01
